#REFERENCE 0 342.1832200 -44.5308890
1 342.1832200 -44.5308890 0.0000 0.0000 -35.24 0.00
1 342.183220 -44.530889 0.0000 0.0000 -35.24 0.00
1 342.1832200 -44.5308890 0.0000 0.0000 -35.24 0.00
1 342.1832200 -44.5308890 11.2286 6.4828 -35.24 1469.23
2 342.2156701 -44.5183973 0.0000 0.0000 -17.04 0.00
2 342.215670 -44.518397 0.0000 0.0000 -17.04 0.00
2 342.2156701 -44.5183973 0.0000 0.0000 -17.04 0.00
2 342.2156701 -44.5183973 10.2756 1.6622 -17.04 63.68
3 342.1832200 -44.5308890 0.0000 0.0000 48.00 0.00
3 342.183220 -44.530889 0.0000 0.0000 48.00 0.00
3 342.1832200 -44.5308890 0.0000 0.0000 48.00 0.00
3 342.1832200 -44.5308890 0.0000 0.0000 48.00 0.00
4 342.1832177 -44.5308787 0.0000 0.0000 -35.00 0.00
4 342.183218 -44.530879 0.0000 0.0000 -35.00 0.00
4 342.1832177 -44.5308787 0.0000 0.0000 -35.00 0.00
4 342.1832177 -44.5308787 2.0502 1.5527 -35.00 13.12
5 342.2162250 -44.5183709 0.0000 0.0000 51.60 0.00
5 342.216225 -44.518371 0.0000 0.0000 51.60 0.00
5 342.2162250 -44.5183709 0.0000 0.0000 51.60 0.00
5 342.2162250 -44.5183709 1.6623 1.4750 51.60 0.85
6 342.1521493 -44.5216729 0.0000 0.0000 38.85 0.00
6 342.152149 -44.521673 0.0000 0.0000 38.85 0.00
6 342.1521493 -44.5216729 0.0000 0.0000 38.85 0.00
6 342.1521493 -44.5216729 1.5469 1.5041 38.85 0.77
7 342.2062731 -44.5120623 0.0000 0.0000 -29.98 0.00
7 342.206273 -44.512062 0.0000 0.0000 -29.98 0.00
7 342.2062731 -44.5120623 0.0000 0.0000 -29.98 0.00
7 342.2062731 -44.5120623 1.6782 1.3674 -29.98 0.72
8 342.1504465 -44.5498293 0.0000 0.0000 -37.95 0.00
8 342.150446 -44.549829 0.0000 0.0000 -37.95 0.00
8 342.1504465 -44.5498293 0.0000 0.0000 -37.95 0.00
8 342.1504465 -44.5498293 1.4501 1.4086 -37.95 0.60
9 342.1859811 -44.4975229 0.0000 0.0000 -66.38 0.00
9 342.185981 -44.497523 0.0000 0.0000 -66.38 0.00
9 342.1859811 -44.4975229 0.0000 0.0000 -66.38 0.00
9 342.1859811 -44.4975229 1.4625 1.3269 -66.38 0.53
10 342.2051976 -44.5171537 0.0000 0.0000 47.33 0.00
10 342.205198 -44.517154 0.0000 0.0000 47.33 0.00
10 342.2051976 -44.5171537 0.0000 0.0000 47.33 0.00
10 342.2051976 -44.5171537 4.4767 0.9774 47.33 0.48
11 342.1763748 -44.5114046 0.0000 0.0000 1.67 0.00
11 342.176375 -44.511405 0.0000 0.0000 1.67 0.00
11 342.1763748 -44.5114046 0.0000 0.0000 1.67 0.00
11 342.1763748 -44.5114046 1.8310 1.0769 1.67 0.43
12 342.2233803 -44.5213134 0.0000 0.0000 -82.02 0.00
12 342.223380 -44.521313 0.0000 0.0000 -82.02 0.00
12 342.2233803 -44.5213134 0.0000 0.0000 -82.02 0.00
12 342.2233803 -44.5213134 2.0547 1.0289 -82.02 0.41
13 342.1770306 -44.5369446 0.0000 0.0000 -37.82 0.00
13 342.177031 -44.536945 0.0000 0.0000 -37.82 0.00
13 342.1770306 -44.5369446 0.0000 0.0000 -37.82 0.00
13 342.1770306 -44.5369446 1.3228 1.2683 -37.82 0.40
14 342.1835294 -44.5300790 0.0000 0.0000 -81.58 0.00
14 342.183529 -44.530079 0.0000 0.0000 -81.58 0.00
14 342.1835294 -44.5300790 0.0000 0.0000 -81.58 0.00
14 342.1835294 -44.5300790 1.3961 1.2040 -81.58 0.40
15 342.1955258 -44.5260040 0.0000 0.0000 -89.76 0.00
15 342.195526 -44.526004 0.0000 0.0000 -89.76 0.00
15 342.1955258 -44.5260040 0.0000 0.0000 -89.76 0.00
15 342.1955258 -44.5260040 1.2903 1.1624 -89.76 0.32
16 342.2019997 -44.5402707 0.0000 0.0000 -33.56 0.00
16 342.202000 -44.540271 0.0000 0.0000 -33.56 0.00
16 342.2019997 -44.5402707 0.0000 0.0000 -33.56 0.00
16 342.2019997 -44.5402707 1.3500 1.1149 -33.56 0.31
17 342.2030443 -44.5149468 0.0000 0.0000 30.20 0.00
17 342.203044 -44.514947 0.0000 0.0000 30.20 0.00
17 342.2030443 -44.5149468 0.0000 0.0000 30.20 0.00
17 342.2030443 -44.5149468 1.6778 0.9868 30.20 0.30
18 342.2152134 -44.5185543 0.0000 0.0000 -28.40 0.00
18 342.215213 -44.518554 0.0000 0.0000 -28.40 0.00
18 342.2152134 -44.5185543 0.0000 0.0000 -28.40 0.00
18 342.2152134 -44.5185543 1.4143 1.0630 -28.40 0.30
19 342.1391136 -44.5360679 0.0000 0.0000 -6.15 0.00
19 342.139114 -44.536068 0.0000 0.0000 -6.15 0.00
19 342.1391136 -44.5360679 0.0000 0.0000 -6.15 0.00
19 342.1391136 -44.5360679 2.3663 0.8944 -6.15 0.28
20 342.2202654 -44.5178529 0.0000 0.0000 -40.78 0.00
20 342.220265 -44.517853 0.0000 0.0000 -40.78 0.00
20 342.2202654 -44.5178529 0.0000 0.0000 -40.78 0.00
20 342.2202654 -44.5178529 2.0948 0.9074 -40.78 0.28
21 342.1462997 -44.5309565 0.0000 0.0000 37.13 0.00
21 342.146300 -44.530957 0.0000 0.0000 37.13 0.00
21 342.1462997 -44.5309565 0.0000 0.0000 37.13 0.00
21 342.1462997 -44.5309565 2.4163 0.8859 37.13 0.27
22 342.2205782 -44.5259168 0.0000 0.0000 13.29 0.00
22 342.220578 -44.525917 0.0000 0.0000 13.29 0.00
22 342.2205782 -44.5259168 0.0000 0.0000 13.29 0.00
22 342.2205782 -44.5259168 1.2973 1.0692 13.29 0.27
23 342.2156701 -44.5183973 0.0000 0.0000 47.45 0.00
23 342.215670 -44.518397 0.0000 0.0000 47.45 0.00
23 342.2156701 -44.5183973 0.0000 0.0000 47.45 0.00
23 342.2156701 -44.5183973 1.6646 0.9444 47.45 0.26
24 342.1751361 -44.5105443 0.0000 0.0000 56.52 0.00
24 342.175136 -44.510544 0.0000 0.0000 56.52 0.00
