#REFERENCE 3 342.1832200 -44.5308890
81   -2.97  -19.10   1.93   1.12  -2.790    0.49   0.112   5.528  148.9 0.347  20.32 52 51
81   55.90  -89.92   2.34   1.12  31.570    0.62   0.112   5.525  148.8 0.347  20.32 53 52
81 -104.68   53.22   1.37   1.12  36.950    0.20   0.112   5.504  148.5 0.347  20.33 54 53
81   10.75   -6.80   1.30   1.10  67.340    0.16   0.110   5.427  147.5 0.347  20.36 55 54
81    4.82   40.26   2.31   1.08  54.070    0.64   0.108   5.322  146.1 0.347  20.40 56 55
81  -83.32  -57.99   1.57   1.07 -12.030    0.36   0.107   5.260  145.2 0.347  20.43 57 56
81    3.84   68.79   1.22   1.06  -2.310    0.14   0.106   5.213  144.6 0.347  20.45 58 57
81  -15.27    4.87   1.33   1.04  -3.850    0.24   0.104   5.128  143.4 0.347  20.48 59 58
81  -14.68  -34.19   1.90   1.04  19.250    0.54   0.104   5.124  143.3 0.347  20.48 60 59
81  -82.95   40.92   1.27   1.04 -33.230    0.20   0.103   5.096  142.9 0.347  20.50 61 60
81   66.87   -6.42   1.62   1.02 -61.570    0.43   0.102   5.016  141.8 0.347  20.53 62 61
81  -71.92  -11.61   1.70   1.01  68.200    0.48   0.101   4.967  141.1 0.347  20.55 63 62
81  -25.90   16.02   1.38   1.01 -77.290    0.30   0.101   4.967  141.1 0.347  20.55 64 63
81  -50.13   39.83   1.13   1.01  44.190    0.12   0.100   4.950  140.9 0.347  20.56 65 64
81  -43.85   20.44   2.04   1.00 -79.910    0.62   0.099   4.901  140.2 0.347  20.58 66 65
81  -36.09   27.41   1.24   0.99  14.650    0.22   0.099   4.885  139.9 0.347  20.59 67 66
81  -64.90   18.94   1.50   0.97 -75.450    0.41   0.097   4.762  138.2 0.347  20.64 68 67
81   -6.57  -13.27   1.66   0.96 -55.610    0.50   0.095   4.706  137.4 0.347  20.67 69 68
81  -55.03   33.08   1.33   0.95 -80.370    0.32   0.095   4.693  137.2 0.347  20.68 70 69
81  -19.25  104.95   1.69   0.95  11.320    0.52   0.095   4.692  137.2 0.347  20.68 71 70
81   -2.17   14.24   1.36   0.95 -36.150    0.34   0.095   4.681  137.0 0.347  20.68 72 71
81   60.30   26.50   1.53   0.94 -65.430    0.45   0.094   4.632  136.3 0.347  20.70 73 72
81   34.32  -16.75   1.87   0.94  81.510    0.60   0.094   4.619  136.1 0.347  20.71 74 73
81  -53.85   20.31   2.10   0.93   1.970    0.67   0.093   4.593  135.7 0.347  20.72 75 74
81  106.15   17.91   1.98   0.93 -27.930    0.64   0.093   4.592  135.7 0.347  20.72 76 75
81   88.06   27.47   1.10   0.93  43.140    0.17   0.092   4.550  135.1 0.347  20.74 77 76
81   29.42  -34.77   1.49   0.92  83.080    0.44   0.092   4.548  135.0 0.347  20.74 78 77
81  -16.14  -37.42   1.27   0.91  35.600    0.32   0.091   4.496  134.3 0.347  20.77 79 78
81   -9.16   11.02   1.06   0.90 -33.990    0.16   0.089   4.412  133.0 0.347  20.81 80 79
81  -49.68 -100.54   0.94   0.90  15.580    0.05   0.089   4.402  132.8 0.347  20.81 81 80
81   20.84  -99.94   0.99   0.88 -75.340    0.11   0.088   4.340  131.9 0.347  20.84 82 81
81   89.96  -26.68   1.94   0.88  34.370    0.66   0.087   4.310  131.4 0.347  20.86 83 82
81  -11.95  -90.84   1.11   0.87 -17.900    0.23   0.087   4.294  131.2 0.347  20.87 84 83
81  -41.52  -52.39   1.23   0.87  15.120    0.33   0.087   4.292  131.2 0.347  20.87 85 84
81   17.09   80.87   1.66   0.87  30.120    0.57   0.087   4.277  130.9 0.347  20.88 86 85
81   41.23  -13.67   2.65   0.87  47.530    0.81   0.087   4.266  130.8 0.347  20.88 87 86
81   17.36   -9.97   1.24   0.86  28.360    0.36   0.085   4.215  130.0 0.347  20.91 88 87
